RUTA   ,Fecha,Agencia,PAUTA,DEVOL,VTA,%
RUTA :02   SAN JUAN,2025-01-30,SAN ROQUE,350,233,117,67
RUTA :02   SAN JUAN,2025-01-31,SAN ROQUE,350,217,133,62
RUTA :02   SAN JUAN,2025-01-01,CIUDAD DE DIO PAUTA,0,0,0,0
RUTA :02   SAN JUAN,2025-01-02,CIUDAD DE DIO PAUTA,150,72,78,48
RUTA :02   SAN JUAN,2025-01-03,CIUDAD DE DIO PAUTA,150,84,66,56
RUTA :02   SAN JUAN,2025-01-04,CIUDAD DE DIO PAUTA,150,66,84,44
RUTA :02   SAN JUAN,2025-01-05,CIUDAD DE DIO PAUTA,190,82,108,43
RUTA :02   SAN JUAN,2025-01-06,CIUDAD DE DIO PAUTA,150,87,63,58
RUTA :02   SAN JUAN,2025-01-07,CIUDAD DE DIO PAUTA,150,95,55,63
RUTA :02   SAN JUAN,2025-01-08,CIUDAD DE DIO PAUTA,150,91,59,61
RUTA :02   SAN JUAN,2025-01-09,CIUDAD DE DIO PAUTA,150,92,58,61
RUTA :02   SAN JUAN,2025-01-10,CIUDAD DE DIO PAUTA,150,107,43,71
RUTA :02   SAN JUAN,2025-01-11,CIUDAD DE DIO PAUTA,150,89,61,59
RUTA :02   SAN JUAN,2025-01-12,CIUDAD DE DIO PAUTA,190,91,99,48
RUTA :02   SAN JUAN,2025-01-13,CIUDAD DE DIO PAUTA,150,91,59,61
RUTA :02   SAN JUAN,2025-01-14,CIUDAD DE DIO PAUTA,150,92,58,61
RUTA :02   SAN JUAN,2025-01-15,CIUDAD DE DIO PAUTA,150,95,55,63
RUTA :02   SAN JUAN,2025-01-16,CIUDAD DE DIO PAUTA,150,99,51,66
RUTA :02   SAN JUAN,2025-01-17,CIUDAD DE DIO PAUTA,150,95,55,63
RUTA :02   SAN JUAN,2025-01-18,CIUDAD DE DIO PAUTA,150,90,60,60
RUTA :02   SAN JUAN,2025-01-19,CIUDAD DE DIO PAUTA,190,96,94,51
RUTA :02   SAN JUAN,2025-01-20,CIUDAD DE DIO PAUTA,150,89,61,59
RUTA :02   SAN JUAN,2025-01-21,CIUDAD DE DIO PAUTA,150,96,54,64
RUTA :02   SAN JUAN,2025-01-22,CIUDAD DE DIO PAUTA,150,101,49,67
RUTA :02   SAN JUAN,2025-01-23,CIUDAD DE DIO PAUTA,150,97,53,65
RUTA :02   SAN JUAN,2025-01-24,CIUDAD DE DIO PAUTA,150,82,68,55
RUTA :02   SAN JUAN,2025-01-25,CIUDAD DE DIO PAUTA,150,86,64,57
RUTA :02   SAN JUAN,2025-01-26,CIUDAD DE DIO PAUTA,190,85,105,45
RUTA :02   SAN JUAN,2025-01-27,CIUDAD DE DIO PAUTA,150,89,61,59
RUTA :02   SAN JUAN,2025-01-28,CIUDAD DE DIO PAUTA,150,86,64,57
RUTA :02   SAN JUAN,2025-01-29,CIUDAD DE DIO PAUTA,150,91,59,61
RUTA :02   SAN JUAN,2025-01-30,CIUDAD DE DIO PAUTA,150,90,60,60
RUTA :02   SAN JUAN,2025-01-31,CIUDAD DE DIO PAUTA,150,87,63,58
RUTA :02   SAN JUAN,2025-01-01,SAN JUAN,0,0,0,0
RUTA :02   SAN JUAN,2025-01-02,SAN JUAN,150,72,78,48
RUTA :02   SAN JUAN,2025-01-03,SAN JUAN,150,79,71,53
RUTA :02   SAN JUAN,2025-01-04,SAN JUAN,150,75,75,50
RUTA :02   SAN JUAN,2025-01-05,SAN JUAN,175,85,90,49
RUTA :02   SAN JUAN,2025-01-06,SAN JUAN,150,61,89,41
RUTA :02   SAN JUAN,2025-01-07,SAN JUAN,150,73,77,49
RUTA :02   SAN JUAN,2025-01-08,SAN JUAN,150,75,75,50
RUTA :02   SAN JUAN,2025-01-09,SAN JUAN,150,63,87,42
RUTA :02   SAN JUAN,2025-01-10,SAN JUAN,150,69,81,46
RUTA :02   SAN JUAN,2025-01-11,SAN JUAN,150,71,79,47
RUTA :02   SAN JUAN,2025-01-12,SAN JUAN,175,87,88,50
RUTA :02   SAN JUAN,2025-01-13,SAN JUAN,150,54,96,36
RUTA :02   SAN JUAN,2025-01-14,SAN JUAN,150,93,57,62
RUTA :02   SAN JUAN,2025-01-15,SAN JUAN,150,60,90,40
RUTA :02   SAN JUAN,2025-01-16,SAN JUAN,150,86,64,57
RUTA :02   SAN JUAN,2025-01-17,SAN JUAN,150,74,76,49
RUTA :02   SAN JUAN,2025-01-18,SAN JUAN,150,53,97,35
RUTA :02   SAN JUAN,2025-01-19,SAN JUAN,175,74,101,42
RUTA :02   SAN JUAN,2025-01-20,SAN JUAN,150,61,89,41
RUTA :02   SAN JUAN,2025-01-21,SAN JUAN,150,62,88,41
RUTA :02   SAN JUAN,2025-01-22,SAN JUAN,150,75,75,50
RUTA :02   SAN JUAN,2025-01-23,SAN JUAN,150,75,75,50
RUTA :02   SAN JUAN,2025-01-24,SAN JUAN,150,50,100,33
RUTA :02   SAN JUAN,2025-01-25,SAN JUAN,150,62,88,41
RUTA :02   SAN JUAN,2025-01-26,SAN JUAN,175,77,98,44
RUTA :02   SAN JUAN,2025-01-27,SAN JUAN,150,53,97,35
RUTA :02   SAN JUAN,2025-01-28,SAN JUAN,150,68,82,45
RUTA :02   SAN JUAN,2025-01-29,SAN JUAN,150,69,81,46
RUTA :02   SAN JUAN,2025-01-30,SAN JUAN,150,73,77,49
RUTA :02   SAN JUAN,2025-01-31,SAN JUAN,150,66,84,44
RUTA :02   SAN JUAN,2025-01-01,VILLA EL SALVA,0,0,0,0
RUTA :02   SAN JUAN,2025-01-02,VILLA EL SALVA,150,80,70,53
RUTA :02   SAN JUAN,2025-01-03,VILLA EL SALVA,150,83,67,55
RUTA :02   SAN JUAN,2025-01-04,VILLA EL SALVA,150,138,12,92
RUTA :02   SAN JUAN,2025-01-05,VILLA EL SALVA,175,85,90,49
RUTA :02   SAN JUAN,2025-01-06,VILLA EL SALVA,150,104,46,69
RUTA :02   SAN JUAN,2025-01-07,VILLA EL SALVA,150,113,37,75
RUTA :02   SAN JUAN,2025-01-08,VILLA EL SALVA,150,110,40,73
RUTA :02   SAN JUAN,2025-01-09,VILLA EL SALVA,150,104,46,69
RUTA :02   SAN JUAN,2025-01-10,VILLA EL SALVA,150,111,39,74
RUTA :02   SAN JUAN,2025-01-11,VILLA EL SALVA,150,101,49,67
RUTA :02   SAN JUAN,2025-01-12,VILLA EL SALVA,175,109,66,62
RUTA :02   SAN JUAN,2025-01-13,VILLA EL SALVA,150,106,44,71
RUTA :02   SAN JUAN,2025-01-14,VILLA EL SALVA,150,94,56,63
RUTA :02   SAN JUAN,2025-01-15,VILLA EL SALVA,150,110,40,73
RUTA :02   SAN JUAN,2025-01-16,VILLA EL SALVA,150,105,45,70
RUTA :02   SAN JUAN,2025-01-17,VILLA EL SALVA,150,104,46,69
RUTA :02   SAN JUAN,2025-01-18,VILLA EL SALVA,150,108,42,72
RUTA :02   SAN JUAN,2025-01-19,VILLA EL SALVA,175,101,74,58
RUTA :02   SAN JUAN,2025-01-20,VILLA EL SALVA,150,104,46,69
RUTA :02   SAN JUAN,2025-01-21,VILLA EL SALVA,150,111,39,74
RUTA :02   SAN JUAN,2025-01-22,VILLA EL SALVA,150,119,31,79
RUTA :02   SAN JUAN,2025-01-23,VILLA EL SALVA,150,108,42,72
RUTA :02   SAN JUAN,2025-01-24,VILLA EL SALVA,150,97,53,65
RUTA :02   SAN JUAN,2025-01-25,VILLA EL SALVA,150,114,36,76
RUTA :02   SAN JUAN,2025-01-26,VILLA EL SALVA,175,106,69,61
RUTA :02   SAN JUAN,2025-01-27,VILLA EL SALVA,150,103,47,69
RUTA :02   SAN JUAN,2025-01-28,VILLA EL SALVA,150,106,44,71
RUTA :02   SAN JUAN,2025-01-29,VILLA EL SALVA,150,113,37,75
RUTA :02   SAN JUAN,2025-01-30,VILLA EL SALVA,150,92,58,61
RUTA :02   SAN JUAN,2025-01-31,VILLA EL SALVA,150,106,44,71
RUTA :02   SAN JUAN,2025-01-01,CHACARILLA,300,161,139,54
RUTA :02   SAN JUAN,2025-01-02,CHACARILLA,350,212,138,61
RUTA :02   SAN JUAN,2025-01-03,CHACARILLA,350,212,138,61
RUTA :02   SAN JUAN,2025-01-04,CHACARILLA,350,187,163,53
RUTA :02   SAN JUAN,2025-01-05,CHACARILLA,350,182,168,52
RUTA :02   SAN JUAN,2025-01-06,CHACARILLA,350,222,128,63
RUTA :02   SAN JUAN,2025-01-07,CHACARILLA,350,219,131,63
RUTA :02   SAN JUAN,2025-01-08,CHACARILLA,350,225,125,64
RUTA :02   SAN JUAN,2025-01-09,CHACARILLA,350,241,109,69
RUTA :02   SAN JUAN,2025-01-10,CHACARILLA,350,238,112,68
RUTA :02   SAN JUAN,2025-01-11,CHACARILLA,350,206,144,59
RUTA :02   SAN JUAN,2025-01-12,CHACARILLA,350,213,137,61
RUTA :02   SAN JUAN,2025-01-13,CHACARILLA,350,238,112,68
RUTA :02   SAN JUAN,2025-01-14,CHACARILLA,350,249,101,71
RUTA :02   SAN JUAN,2025-01-15,CHACARILLA,350,224,126,64
RUTA :02   SAN JUAN,2025-01-16,CHACARILLA,350,223,127,64
RUTA :02   SAN JUAN,2025-01-17,CHACARILLA,350,236,114,67
RUTA :02   SAN JUAN,2025-01-18,CHACARILLA,350,216,134,62
RUTA :02   SAN JUAN,2025-01-19,CHACARILLA,350,187,163,53
RUTA :02   SAN JUAN,2025-01-20,CHACARILLA,350,218,132,62
RUTA :02   SAN JUAN,2025-01-21,CHACARILLA,350,236,114,67
RUTA :02   SAN JUAN,2025-01-22,CHACARILLA,350,224,126,64
RUTA :02   SAN JUAN,2025-01-23,CHACARILLA,350,225,125,64
RUTA :02   SAN JUAN,2025-01-24,CHACARILLA,350,234,116,67
RUTA :02   SAN JUAN,2025-01-25,CHACARILLA,350,210,140,60
RUTA :02   SAN JUAN,2025-01-26,CHACARILLA,350,203,147,58
RUTA :02   SAN JUAN,2025-01-27,CHACARILLA,350,215,135,61
RUTA :02   SAN JUAN,2025-01-28,CHACARILLA,350,221,129,63
RUTA :02   SAN JUAN,2025-01-29,CHACARILLA,350,228,122,65
RUTA :02   SAN JUAN,2025-01-30,CHACARILLA,350,240,110,69
RUTA :02   SAN JUAN,2025-01-31,CHACARILLA,350,226,124,65
RUTA :02   SAN JUAN,2025-01-01,TOMAS MARSAN,100,59,41,59
RUTA :02   SAN JUAN,2025-01-02,TOMAS MARSAN,100,54,46,54
RUTA :02   SAN JUAN,2025-01-03,TOMAS MARSAN,100,50,50,50
RUTA :02   SAN JUAN,2025-01-04,TOMAS MARSAN,100,43,57,43
RUTA :02   SAN JUAN,2025-01-05,TOMAS MARSAN,100,35,65,35
RUTA :02   SAN JUAN,2025-01-06,TOMAS MARSAN,100,52,48,52
RUTA :02   SAN JUAN,2025-01-07,TOMAS MARSAN,100,58,42,58
RUTA :02   SAN JUAN,2025-01-08,TOMAS MARSAN,100,57,43,57
RUTA :02   SAN JUAN,2025-01-09,TOMAS MARSAN,100,54,46,54
RUTA :02   SAN JUAN,2025-01-10,TOMAS MARSAN,100,47,53,47
RUTA :02   SAN JUAN,2025-01-11,TOMAS MARSAN,100,52,48,52
RUTA :02   SAN JUAN,2025-01-12,TOMAS MARSAN,100,47,53,47
RUTA :02   SAN JUAN,2025-01-13,TOMAS MARSAN,100,49,51,49
RUTA :02   SAN JUAN,2025-01-14,TOMAS MARSAN,100,58,42,58
RUTA :02   SAN JUAN,2025-01-15,TOMAS MARSAN,100,48,52,48
RUTA :02   SAN JUAN,2025-01-16,TOMAS MARSAN,100,54,46,54
RUTA :02   SAN JUAN,2025-01-17,TOMAS MARSAN,100,48,52,48
RUTA :02   SAN JUAN,2025-01-18,TOMAS MARSAN,100,53,47,53
RUTA :02   SAN JUAN,2025-01-19,TOMAS MARSAN,100,49,51,49
RUTA :02   SAN JUAN,2025-01-20,TOMAS MARSAN,100,48,52,48
RUTA :02   SAN JUAN,2025-01-21,TOMAS MARSAN,100,56,44,56
RUTA :02   SAN JUAN,2025-01-22,TOMAS MARSAN,100,58,42,58
RUTA :02   SAN JUAN,2025-01-23,TOMAS MARSAN,100,53,47,53
RUTA :02   SAN JUAN,2025-01-24,TOMAS MARSAN,100,46,54,46
RUTA :02   SAN JUAN,2025-01-25,TOMAS MARSAN,100,54,46,54
RUTA :02   SAN JUAN,2025-01-26,TOMAS MARSAN,100,38,62,38
RUTA :02   SAN JUAN,2025-01-27,TOMAS MARSAN,100,38,62,38
RUTA :02   SAN JUAN,2025-01-28,TOMAS MARSAN,100,51,49,51
RUTA :02   SAN JUAN,2025-01-29,TOMAS MARSAN,100,51,49,51
RUTA :02   SAN JUAN,2025-01-30,TOMAS MARSAN,100,52,48,52
RUTA :02   SAN JUAN,2025-01-31,TOMAS MARSAN,100,52,48,52
RUTA :02   SAN JUAN,2025-01-01,DIVOS,250,128,122,51
RUTA :02   SAN JUAN,2025-01-02,DIVOS,275,132,143,48
RUTA :02   SAN JUAN,2025-01-03,DIVOS,275,119,156,43
RUTA :02   SAN JUAN,2025-01-04,DIVOS,275,139,136,51
RUTA :02   SAN JUAN,2025-01-05,DIVOS,275,103,172,37
RUTA :02   SAN JUAN,2025-01-06,DIVOS,275,173,102,63
RUTA :02   SAN JUAN,2025-01-07,DIVOS,325,208,117,64
RUTA :02   SAN JUAN,2025-01-08,DIVOS,325,202,123,62
RUTA :02   SAN JUAN,2025-01-09,DIVOS,325,204,121,63
RUTA :02   SAN JUAN,2025-01-10,DIVOS,325,209,116,64
RUTA :02   SAN JUAN,2025-01-11,DIVOS,325,182,143,56
RUTA :02   SAN JUAN,2025-01-12,DIVOS,275,165,110,60
RUTA :02   SAN JUAN,2025-01-13,DIVOS,325,190,135,58
RUTA :02   SAN JUAN,2025-01-14,DIVOS,325,165,160,51
RUTA :02   SAN JUAN,2025-01-15,DIVOS,325,206,119,63
RUTA :02   SAN JUAN,2025-01-16,DIVOS,325,199,126,61
RUTA :02   SAN JUAN,2025-01-17,DIVOS,325,193,132,59
RUTA :02   SAN JUAN,2025-01-18,DIVOS,325,202,123,62
RUTA :02   SAN JUAN,2025-01-19,DIVOS,275,125,150,45
RUTA :02   SAN JUAN,2025-01-20,DIVOS,325,213,112,66
RUTA :02   SAN JUAN,2025-01-21,DIVOS,325,197,128,61
RUTA :02   SAN JUAN,2025-01-22,DIVOS,325,195,130,60
RUTA :02   SAN JUAN,2025-01-23,DIVOS,325,209,116,64
RUTA :02   SAN JUAN,2025-01-24,DIVOS,325,185,140,57
RUTA :02   SAN JUAN,2025-01-25,DIVOS,325,180,145,55
RUTA :02   SAN JUAN,2025-01-26,DIVOS,275,126,149,46
RUTA :02   SAN JUAN,2025-01-27,DIVOS,325,203,122,62
RUTA :02   SAN JUAN,2025-01-28,DIVOS,325,184,141,57
RUTA :02   SAN JUAN,2025-01-29,DIVOS,325,191,134,59
RUTA :02   SAN JUAN,2025-01-30,DIVOS,325,184,141,57
RUTA :02   SAN JUAN,2025-01-31,DIVOS,325,183,142,56
RUTA :02   SAN JUAN,2025-01-01,POSTA JOSE GA  PAUTA,0,0,0,0
RUTA :02   SAN JUAN,2025-01-02,POSTA JOSE GA  PAUTA,50,40,10,80
RUTA :02   SAN JUAN,2025-01-03,POSTA JOSE GA  PAUTA,50,43,7,86
RUTA :02   SAN JUAN,2025-01-04,POSTA JOSE GA  PAUTA,50,37,13,74
RUTA :02   SAN JUAN,2025-01-05,POSTA JOSE GA  PAUTA,50,32,18,64
RUTA :02   SAN JUAN,2025-01-06,POSTA JOSE GA  PAUTA,50,36,14,72
RUTA :02   SAN JUAN,2025-01-07,POSTA JOSE GA  PAUTA,50,45,5,90
RUTA :02   SAN JUAN,2025-01-08,POSTA JOSE GA  PAUTA,50,42,8,84
RUTA :02   SAN JUAN,2025-01-09,POSTA JOSE GA  PAUTA,50,45,5,90
RUTA :02   SAN JUAN,2025-01-10,POSTA JOSE GA  PAUTA,50,50,0,100
RUTA :02   SAN JUAN,2025-01-11,POSTA JOSE GA  PAUTA,50,43,7,86
RUTA :02   SAN JUAN,2025-01-12,POSTA JOSE GA  PAUTA,50,43,7,86
RUTA :02   SAN JUAN,2025-01-13,POSTA JOSE GA  PAUTA,50,44,6,88
RUTA :02   SAN JUAN,2025-01-14,POSTA JOSE GA  PAUTA,50,41,9,82
RUTA :02   SAN JUAN,2025-01-15,POSTA JOSE GA  PAUTA,50,36,14,72
RUTA :02   SAN JUAN,2025-01-16,POSTA JOSE GA  PAUTA,50,40,10,80
RUTA :02   SAN JUAN,2025-01-17,POSTA JOSE GA  PAUTA,50,48,2,96
RUTA :02   SAN JUAN,2025-01-18,POSTA JOSE GA  PAUTA,50,43,7,86
RUTA :02   SAN JUAN,2025-01-19,POSTA JOSE GA  PAUTA,50,39,11,78
RUTA :02   SAN JUAN,2025-01-20,POSTA JOSE GA  PAUTA,50,41,9,82
RUTA :02   SAN JUAN,2025-01-21,POSTA JOSE GA  PAUTA,50,39,11,78
RUTA :02   SAN JUAN,2025-01-22,POSTA JOSE GA  PAUTA,50,45,5,90
RUTA :02   SAN JUAN,2025-01-23,POSTA JOSE GA  PAUTA,50,46,4,92
RUTA :02   SAN JUAN,2025-01-24,POSTA JOSE GA  PAUTA,50,37,13,74
RUTA :02   SAN JUAN,2025-01-25,POSTA JOSE GA  PAUTA,50,40,10,80
RUTA :02   SAN JUAN,2025-01-26,POSTA JOSE GA  PAUTA,50,38,12,76
RUTA :02   SAN JUAN,2025-01-27,POSTA JOSE GA  PAUTA,50,33,17,66
RUTA :02   SAN JUAN,2025-01-28,POSTA JOSE GA  PAUTA,50,47,3,94
RUTA :02   SAN JUAN,2025-01-29,POSTA JOSE GA  PAUTA,50,38,12,76
RUTA :02   SAN JUAN,2025-01-30,POSTA JOSE GA  PAUTA,50,45,5,90
RUTA :02   SAN JUAN,2025-01-31,POSTA JOSE GA  PAUTA,50,48,2,96
RUTA :02   SAN JUAN,2025-01-01,SAN ROQUE II,325,160,165,49
RUTA :02   SAN JUAN,2025-01-02,SAN ROQUE II,375,209,166,56
RUTA :02   SAN JUAN,2025-01-03,SAN ROQUE II,375,204,171,54
RUTA :02   SAN JUAN,2025-01-04,SAN ROQUE II,375,213,162,57
RUTA :02   SAN JUAN,2025-01-05,SAN ROQUE II,425,196,229,46
RUTA :02   SAN JUAN,2025-01-06,SAN ROQUE II,375,225,150,60
RUTA :02   SAN JUAN,2025-01-07,SAN ROQUE II,375,244,131,65
RUTA :02   SAN JUAN,2025-01-08,SAN ROQUE II,375,240,135,64
RUTA :02   SAN JUAN,2025-01-09,SAN ROQUE II,375,239,136,64
RUTA :02   SAN JUAN,2025-01-10,SAN ROQUE II,375,238,137,63
RUTA :02   SAN JUAN,2025-01-11,SAN ROQUE II,375,222,153,59
RUTA :02   SAN JUAN,2025-01-12,SAN ROQUE II,425,223,202,52
RUTA :02   SAN JUAN,2025-01-13,SAN ROQUE II,375,208,167,55
RUTA :02   SAN JUAN,2025-01-14,SAN ROQUE II,375,236,139,63
RUTA :02   SAN JUAN,2025-01-15,SAN ROQUE II,375,235,140,63
RUTA :02   SAN JUAN,2025-01-16,SAN ROQUE II,375,235,140,63
RUTA :02   SAN JUAN,2025-01-17,SAN ROQUE II,375,248,127,66
RUTA :02   SAN JUAN,2025-01-18,SAN ROQUE II,375,211,164,56
RUTA :02   SAN JUAN,2025-01-19,SAN ROQUE II,425,224,201,53
RUTA :02   SAN JUAN,2025-01-20,SAN ROQUE II,375,215,160,57
RUTA :02   SAN JUAN,2025-01-21,SAN ROQUE II,375,215,160,57
RUTA :02   SAN JUAN,2025-01-22,SAN ROQUE II,375,223,152,59
RUTA :02   SAN JUAN,2025-01-23,SAN ROQUE II,375,220,155,59
RUTA :02   SAN JUAN,2025-01-24,SAN ROQUE II,375,218,157,58
RUTA :02   SAN JUAN,2025-01-25,SAN ROQUE II,375,216,159,58
RUTA :02   SAN JUAN,2025-01-26,SAN ROQUE II,425,210,215,49
RUTA :02   SAN JUAN,2025-01-27,SAN ROQUE II,375,223,152,59
RUTA :02   SAN JUAN,2025-01-28,SAN ROQUE II,375,215,160,57
RUTA :02   SAN JUAN,2025-01-29,SAN ROQUE II,375,231,144,62
RUTA :02   SAN JUAN,2025-01-30,SAN ROQUE II,375,223,152,59
RUTA :02   SAN JUAN,2025-01-31,SAN ROQUE II,375,215,160,57
RUTA :03   JESUS MARIA,2025-01-01,REYNOSO,100,55,45,55
RUTA :03   JESUS MARIA,2025-01-02,REYNOSO,175,79,96,45
RUTA :03   JESUS MARIA,2025-01-03,REYNOSO,175,81,94,46
RUTA :03   JESUS MARIA,2025-01-04,REYNOSO,175,76,99,43
RUTA :03   JESUS MARIA,2025-01-05,REYNOSO,200,88,112,44
RUTA :03   JESUS MARIA,2025-01-06,REYNOSO,175,93,82,53
RUTA :03   JESUS MARIA,2025-01-07,REYNOSO,175,104,71,59
RUTA :03   JESUS MARIA,2025-01-08,REYNOSO,175,118,57,67
RUTA :03   JESUS MARIA,2025-01-09,REYNOSO,175,100,75,57
RUTA :03   JESUS MARIA,2025-01-10,REYNOSO,175,103,72,59
RUTA :03   JESUS MARIA,2025-01-11,REYNOSO,175,95,80,54
RUTA :03   JESUS MARIA,2025-01-12,REYNOSO,200,121,79,61
RUTA :03   JESUS MARIA,2025-01-13,REYNOSO,175,79,96,45
RUTA :03   JESUS MARIA,2025-01-14,REYNOSO,175,85,90,49
RUTA :03   JESUS MARIA,2025-01-15,REYNOSO,175,91,84,52
RUTA :03   JESUS MARIA,2025-01-16,REYNOSO,175,96,79,55
RUTA :03   JESUS MARIA,2025-01-17,REYNOSO,175,85,90,49
RUTA :03   JESUS MARIA,2025-01-18,REYNOSO,175,90,85,51
RUTA :03   JESUS MARIA,2025-01-19,REYNOSO,200,103,97,52
RUTA :03   JESUS MARIA,2025-01-20,REYNOSO,175,81,94,46
RUTA :03   JESUS MARIA,2025-01-21,REYNOSO,175,90,85,51
RUTA :03   JESUS MARIA,2025-01-22,REYNOSO,175,90,85,51
RUTA :03   JESUS MARIA,2025-01-23,REYNOSO,175,92,83,53
RUTA :03   JESUS MARIA,2025-01-24,REYNOSO,175,77,98,44
RUTA :03   JESUS MARIA,2025-01-25,REYNOSO,175,83,92,47
RUTA :03   JESUS MARIA,2025-01-26,REYNOSO,200,117,83,59
RUTA :03   JESUS MARIA,2025-01-27,REYNOSO,175,99,76,57
RUTA :03   JESUS MARIA,2025-01-28,REYNOSO,175,89,86,51
RUTA :03   JESUS MARIA,2025-01-29,REYNOSO,175,90,85,51
RUTA :03   JESUS MARIA,2025-01-30,REYNOSO,175,104,71,59
RUTA :03   JESUS MARIA,2025-01-31,REYNOSO,175,89,86,51
RUTA :03   JESUS MARIA,2025-01-01,CALLAO,210,145,65,59
RUTA :03   JESUS MARIA,2025-01-02,CALLAO,300,163,137,54
RUTA :03   JESUS MARIA,2025-01-03,CALLAO,300,174,126,58
RUTA :03   JESUS MARIA,2025-01-04,CALLAO,300,152,148,51
RUTA :03   JESUS MARIA,2025-01-05,CALLAO,300,142,158,47
RUTA :03   JESUS MARIA,2025-01-06,CALLAO,300,171,129,57
RUTA :03   JESUS MARIA,2025-01-07,CALLAO,300,172,128,57
RUTA :03   JESUS MARIA,2025-01-08,CALLAO,300,187,113,62
RUTA :03   JESUS MARIA,2025-01-09,CALLAO,300,170,130,57
RUTA :03   JESUS MARIA,2025-01-10,CALLAO,300,166,134,55
RUTA :03   JESUS MARIA,2025-01-11,CALLAO,300,162,138,54
RUTA :03   JESUS MARIA,2025-01-12,CALLAO,300,158,142,53
RUTA :03   JESUS MARIA,2025-01-13,CALLAO,300,164,136,55
RUTA :03   JESUS MARIA,2025-01-14,CALLAO,300,183,117,61
RUTA :03   JESUS MARIA,2025-01-15,CALLAO,300,171,129,57
RUTA :03   JESUS MARIA,2025-01-16,CALLAO,300,170,130,57
RUTA :03   JESUS MARIA,2025-01-17,CALLAO,300,170,130,57
RUTA :03   JESUS MARIA,2025-01-18,CALLAO,300,151,149,50
RUTA :03   JESUS MARIA,2025-01-19,CALLAO,300,138,162,46
RUTA :03   JESUS MARIA,2025-01-20,CALLAO,300,173,127,58
RUTA :03   JESUS MARIA,2025-01-21,CALLAO,300,177,123,59
RUTA :03   JESUS MARIA,2025-01-22,CALLAO,300,153,147,51
RUTA :03   JESUS MARIA,2025-01-23,CALLAO,300,180,120,60
RUTA :03   JESUS MARIA,2025-01-24,CALLAO,300,143,157,48
RUTA :03   JESUS MARIA,2025-01-25,CALLAO,300,163,137,54
RUTA :03   JESUS MARIA,2025-01-26,CALLAO,300,192,108,64
RUTA :03   JESUS MARIA,2025-01-27,CALLAO,300,183,117,61
RUTA :03   JESUS MARIA,2025-01-28,CALLAO,300,168,132,56
RUTA :03   JESUS MARIA,2025-01-29,CALLAO,300,167,133,56
RUTA :03   JESUS MARIA,2025-01-30,CALLAO,300,173,127,58
RUTA :03   JESUS MARIA,2025-01-31,CALLAO,300,163,137,54
RUTA :03   JESUS MARIA,2025-01-01,PUEBLO LIBRE   ,130,82,48,63
RUTA :03   JESUS MARIA,2025-01-02,PUEBLO LIBRE   ,200,105,95,53
RUTA :03   JESUS MARIA,2025-01-03,PUEBLO LIBRE   ,200,102,98,51
RUTA :03   JESUS MARIA,2025-01-04,PUEBLO LIBRE   ,200,151,49,76
RUTA :03   JESUS MARIA,2025-01-05,PUEBLO LIBRE   ,230,92,138,40
RUTA :03   JESUS MARIA,2025-01-06,PUEBLO LIBRE   ,200,117,83,59
RUTA :03   JESUS MARIA,2025-01-07,PUEBLO LIBRE   ,200,115,85,57
RUTA :03   JESUS MARIA,2025-01-08,PUEBLO LIBRE   ,200,122,78,61
RUTA :03   JESUS MARIA,2025-01-09,PUEBLO LIBRE   ,200,103,97,52
RUTA :03   JESUS MARIA,2025-01-10,PUEBLO LIBRE   ,200,108,92,54
RUTA :03   JESUS MARIA,2025-01-11,PUEBLO LIBRE   ,200,146,54,73
RUTA :03   JESUS MARIA,2025-01-12,PUEBLO LIBRE   ,230,96,134,42
RUTA :03   JESUS MARIA,2025-01-13,PUEBLO LIBRE   ,200,118,82,59
RUTA :03   JESUS MARIA,2025-01-14,PUEBLO LIBRE   ,200,98,102,49
RUTA :03   JESUS MARIA,2025-01-15,PUEBLO LIBRE   ,200,96,104,48
RUTA :03   JESUS MARIA,2025-01-16,PUEBLO LIBRE   ,200,99,101,50
RUTA :03   JESUS MARIA,2025-01-17,PUEBLO LIBRE   ,200,102,98,51
RUTA :03   JESUS MARIA,2025-01-18,PUEBLO LIBRE   ,200,145,55,73
RUTA :03   JESUS MARIA,2025-01-19,PUEBLO LIBRE   ,230,87,143,38
RUTA :03   JESUS MARIA,2025-01-20,PUEBLO LIBRE   ,200,117,83,59
RUTA :03   JESUS MARIA,2025-01-21,PUEBLO LIBRE   ,200,106,94,53
RUTA :03   JESUS MARIA,2025-01-22,PUEBLO LIBRE   ,200,102,98,51
RUTA :03   JESUS MARIA,2025-01-23,PUEBLO LIBRE   ,200,111,89,56
RUTA :03   JESUS MARIA,2025-01-24,PUEBLO LIBRE   ,200,102,98,51
RUTA :03   JESUS MARIA,2025-01-25,PUEBLO LIBRE   ,200,153,47,77
RUTA :03   JESUS MARIA,2025-01-26,PUEBLO LIBRE   ,230,94,136,41
RUTA :03   JESUS MARIA,2025-01-27,PUEBLO LIBRE   ,200,98,102,49
RUTA :03   JESUS MARIA,2025-01-28,PUEBLO LIBRE   ,200,105,95,53
RUTA :03   JESUS MARIA,2025-01-29,PUEBLO LIBRE   ,200,102,98,51
RUTA :03   JESUS MARIA,2025-01-30,PUEBLO LIBRE   ,200,106,94,53
